No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	,	O	O	-	0	1168	1304	346	365	-
0	nan	O	O	-	0	957	987	363	381	-
0	Um	O	O	-	0	957	987	363	381	-
0	Miniſtertiſch	O	O	-	0	999	1114	364	383	-
0	:	O	O	-	0	999	1114	364	383	-
0	v	O	O	-	0	1124	1140	368	382	-
0	.	O	O	-	0	1124	1140	368	382	-
0	Podbielski	O	O	-	0	1149	1268	365	383	-
0	.	O	O	-	0	1149	1268	365	383	-
0	nan	O	O	-	0	957	1090	384	406	-
0	Taneerdnunñ	O	O	-	0	957	1090	384	406	-
0	:	O	O	-	0	957	1090	384	406	-
0	Zweite	O	O	-	0	1108	1179	386	406	-
0	Beratung	O	O	-	0	1196	1294	386	408	-
0	des	O	O	-	0	1312	1344	386	405	-
0	Etats	O	O	-	0	1362	1419	387	406	-
0	der	O	O	-	0	1436	1468	389	407	-
0	landwirtſchaftlichen	O	O	-	0	1482	1514	389	407	-
0	Verwaltung	O	O	-	0	1103	1236	407	423	-
0	.	O	O	-	0	1103	1236	407	423	-
0	nan	O	O	-	0	911	1005	424	443	-
0	Geim	O	O	-	0	911	1005	424	443	-
0	Kapitel	O	O	-	0	1020	1083	424	446	-
0	„	O	O	-	0	1099	1312	424	447	-
0	Landwirtſchaftliche	O	O	-	0	1099	1312	424	447	-
0	Lehranſtalten	O	O	-	0	1327	1484	429	448	-
0	nan	O	O	-	0	1327	1484	429	448	-
0	tet	O	O	-	0	1499	1527	430	448	-
0	Miniſter	O	O	-	0	958	1032	446	464	-
0	v	B-PER	O	-	0	1042	1061	451	464	-
0	.	O	O	-	0	1042	1061	451	464	-
0	Podbielski	O	O	-	0	1071	1179	447	467	-
0	die	O	O	-	0	1190	1213	448	465	-
0	Wichtigkeit	O	O	-	0	1225	1321	448	470	-
0	der	O	O	-	0	1336	1362	451	467	-
0	tardwirtichaft	O	O	-	0	1377	1526	451	470	-
0	Tichen	O	O	-	0	1377	1526	451	470	-
0	Winterichnlen	O	O	-	0	1006	1155	468	486	-
0	berrer	O	O	-	0	1170	1230	469	486	-
0	.	O	O	-	0	1170	1230	469	486	-
0	nan	O	O	-	0	1256	1288	469	487	-
0	Die	O	O	-	0	1256	1288	469	487	-
0	vehrer	O	O	-	0	1304	1359	470	489	-
0	an	O	O	-	0	1372	1393	474	487	-
0	dieſen	O	O	-	0	1403	1454	471	490	-
0	Echule	O	O	-	0	1464	1526	471	490	-
0	wuͤrden	O	O	-	0	937	1000	487	505	-
0	auch	O	O	-	0	1011	1046	490	505	-
0	zu	O	O	-	0	1058	1075	492	508	-
0	Beratern	O	O	-	0	1086	1163	487	506	-
0	der	O	O	-	0	1175	1200	490	507	-
0	aͤlteren	O	O	-	0	1211	1269	489	507	-
0	Landwirte	O	O	-	0	1280	1367	490	508	-
0	rerden	O	O	-	0	1378	1444	492	508	-
0	.	O	O	-	0	1378	1444	492	508	-
0	nan	O	O	-	0	1464	1478	492	511	-
0	Ju	O	O	-	0	1464	1478	492	511	-
0	die	O	O	-	0	1479	1525	493	509	-
0	Winterſchulen	O	O	-	0	937	1056	507	525	-
0	fellen	O	O	-	0	1067	1114	509	528	-
0	ror	O	O	-	0	1125	1154	513	526	-
0	allem	O	O	-	0	1165	1208	510	527	-
0	die	O	O	-	0	1220	1244	511	527	-
0	Etemente	O	O	-	0	1254	1335	510	528	-
0	bineinkommien	O	O	-	0	1345	1472	511	532	-
0	,	O	O	-	0	1345	1472	511	532	-
0	die	O	O	-	0	1484	1523	513	530	-
0	den	O	O	-	0	937	966	530	545	-
0	läͤndlicken	O	O	-	0	984	1089	529	547	-
0	Fzertbildungeſchulen	O	O	-	0	1106	1321	529	551	-
0	genügend	O	O	-	0	1342	1423	532	551	-
0	vorbereite	O	O	-	0	1444	1528	533	551	-
0	ufind	O	O	-	0	911	974	549	566	-
0	.	O	O	-	0	911	974	549	566	-
0	nan	O	O	-	0	996	1027	549	567	-
0	Tie	O	O	-	0	996	1027	549	567	-
0	Regierung	O	O	-	0	1037	1127	549	570	-
0	wird	O	O	-	0	1138	1176	551	567	-
0	überall	O	O	-	0	1187	1245	551	568	-
0	die	O	O	-	0	1256	1280	552	568	-
0	Beſtrekunzen	O	O	-	0	1287	1403	551	572	-
0	auf	O	O	-	0	1408	1437	553	572	-
0	Grundun	O	O	-	0	1443	1522	554	571	-
0	derartizer	O	O	-	0	937	1021	570	590	-
0	Wainterichulen	O	O	-	0	1031	1152	570	587	-
0	lebbaft	O	O	-	0	1162	1221	571	590	-
0	unterſtutzen	O	O	-	0	1231	1334	573	593	-
0	.	O	O	-	0	1231	1334	573	593	-
0	nan	O	O	-	0	1355	1434	573	593	-
0	(	O	O	-	0	1355	1434	573	593	-
0	GBeifan	O	O	-	0	1355	1434	573	593	-
0	.	O	O	-	0	1355	1434	573	593	-
0	)	O	O	-	0	1355	1434	573	593	-
0	nan	O	O	-	0	958	997	591	611	-
0	Abg	O	O	-	0	958	997	591	611	-
0	.	O	O	-	0	958	997	591	611	-
0	Johanſſen	I-PER	O	-	0	1015	1116	590	610	-
0	(	O	O	-	0	1134	1174	592	611	-
0	sk	O	O	-	0	1134	1174	592	611	-
0	.	O	O	-	0	1134	1174	592	611	-
0	)	O	O	-	0	1134	1174	592	611	-
0	:	O	O	-	0	1134	1174	592	611	-
0	Jch	O	O	-	0	1192	1221	592	611	-
0	bedauere	O	O	-	0	1239	1318	592	613	-
0	,	O	O	-	0	1239	1318	592	613	-
0	dat	O	O	-	0	1335	1366	593	613	-
0	dat	O	O	-	0	1384	1413	595	610	-
0	Inſtitut	O	O	-	0	1424	1493	593	614	-
0	für	O	O	-	0	1509	1526	595	614	-
0	Binnenfiſcherei	O	O	-	0	937	1065	610	629	-
0	am	O	O	-	0	1075	1101	615	628	-
0	Müggelſee	B-LOC	O	Q694789	0	1112	1203	611	632	0.7
0	bei	O	O	-	0	1213	1237	612	629	-
0	Berlin	B-LOC	O	Q64	0	1248	1304	612	630	0.59
0	errichtet	O	O	-	0	1315	1383	614	630	-
0	rerden	O	O	-	0	1393	1454	617	631	-
0	ſon	O	O	-	0	1465	1492	615	634	-
0	nn	O	O	-	0	1503	1524	620	633	-
0	nicht	O	O	-	0	937	975	632	649	-
0	in	O	O	-	0	987	1002	636	648	-
0	Plön	B-LOC	O	Q497060|Q314461	0	1014	1062	631	649	0.82,0.11
0	.	O	O	-	0	1014	1062	631	649	-
0	nan	O	O	-	0	1083	1122	632	651	-
0	Zum	O	O	-	0	1083	1122	632	651	-
0	mindeſten	O	O	-	0	1134	1216	633	649	-
0	iclite	O	O	-	0	1227	1270	633	651	-
0	bei	O	O	-	0	1280	1304	634	650	-
0	einer	O	O	-	0	1315	1357	634	651	-
0	Bermebrung	O	O	-	0	1368	1477	634	659	-
0	diefe	O	O	-	0	1488	1527	637	656	-
0	Zuitikute	O	O	-	0	936	1011	652	671	-
0	auch	O	O	-	0	1022	1058	652	669	-
0	ein	O	O	-	0	1069	1093	652	670	-
0	ſolches	O	O	-	0	1105	1161	653	670	-
0	nach	O	O	-	0	1171	1207	654	671	-
0	Plön	B-LOC	O	Q497060|Q314461	0	1218	1261	654	672	0.82,0.11
0	rerlegt	O	O	-	0	1272	1331	655	674	-
0	werden	O	O	-	0	1342	1407	658	672	-
0	.	O	O	-	0	1342	1407	658	672	-
0	nan	O	O	-	0	1428	1506	655	676	-
0	(	O	O	-	0	1428	1506	655	676	-
0	Beiran	O	O	-	0	1428	1506	655	676	-
0	.	O	O	-	0	1428	1506	655	676	-
0	)	O	O	-	0	1428	1506	655	676	-
0	nan	O	O	-	0	957	995	673	692	-
0	Abg	O	O	-	0	957	995	673	692	-
0	.	O	O	-	0	957	995	673	692	-
0	Kindler	B-PER	O	Q682451|Q15814806	0	1006	1083	673	689	0.12,0.1
0	(	O	O	-	0	1093	1126	673	693	-
0	frſ	O	O	-	0	1093	1126	673	693	-
0	.	O	O	-	0	1093	1126	673	693	-
0		O	O	-	0	1132	1178	674	693	-
0	Vp	O	O	-	0	1132	1178	674	693	-
0	.	O	O	-	0	1132	1178	674	693	-
0	)	O	O	-	0	1132	1178	674	693	-
0	:	O	O	-	0	1132	1178	674	693	-
0	Jm	O	O	-	0	1188	1218	674	693	-
0	rotiaen	O	O	-	0	1229	1293	675	694	-
0	Zabte	O	O	-	0	1299	1350	674	693	-
0	ſind	O	O	-	0	1360	1393	676	693	-
0	in	O	O	-	0	1404	1421	676	693	-
0	der	O	O	-	0	1432	1458	677	693	-
0	Budgetkommiſſion	O	O	-	0	1465	1512	677	698	-
0	Berdenkten	O	O	-	0	1040	1122	693	711	-
0	gegen	O	O	-	0	1140	1187	699	714	-
0	die	O	O	-	0	1205	1229	695	711	-
0	Errichtung	O	O	-	0	1246	1339	695	715	-
0	des	O	O	-	0	1356	1384	696	712	-
0	Inſtituts	O	O	-	0	1394	1516	696	715	-
0	am	O	O	-	0	1394	1516	696	715	-
0	Müggelſee	B-LOC	O	Q694789	0	936	1047	714	734	0.7
0	etbeben	O	O	-	0	1065	1131	715	731	-
0	werden	O	O	-	0	1141	1212	717	735	-
0	;	O	O	-	0	1141	1212	717	735	-
0	die	O	O	-	0	1229	1253	715	732	-
0	Regierung	O	O	-	0	1264	1353	715	736	-
0	bat	O	O	-	0	1372	1399	717	734	-
0	aber	O	O	-	0	1416	1453	717	734	-
0	die	O	O	-	0	1468	1516	718	736	-
0	denken	O	O	-	0	937	990	734	751	-
0	kekaͤmrft	O	O	-	0	1002	1082	734	753	-
0	.	O	O	-	0	1002	1082	734	753	-
0	nan	O	O	-	0	1103	1128	736	752	-
0	Es	O	O	-	0	1103	1128	736	752	-
0	int	O	O	-	0	1140	1158	736	752	-
0	nur	O	O	-	0	1168	1198	740	752	-
0	zu	O	O	-	0	1208	1226	740	755	-
0	wuͤnichen	O	O	-	0	1237	1319	736	756	-
0	,	O	O	-	0	1237	1319	736	756	-
0	daß	O	O	-	0	1331	1362	736	756	-
0	die	O	O	-	0	1373	1396	737	753	-
0	Ergebnite	O	O	-	0	1407	1497	737	757	-
0	de	O	O	-	0	1509	1526	740	756	-
0	uu	O	O	-	0	911	927	751	756	-
0	wiſenichattlichen	O	O	-	0	936	1078	755	774	-
0	orſchung	O	O	-	0	1089	1174	755	777	-
0	merlichit	O	O	-	0	1187	1263	756	773	-
0	kald	O	O	-	0	1274	1309	757	774	-
0	in	O	O	-	0	1327	1343	757	774	-
0	die	O	O	-	0	1362	1385	758	774	-
0	Braxis	O	O	-	0	1396	1454	757	777	-
0	überſet	O	O	-	0	1465	1527	758	778	-
0	werden	O	O	-	0	936	1000	777	792	-
0	.	O	O	-	0	936	1000	777	792	-
0	nan	O	O	-	0	1021	1053	775	793	-
0	Die	O	O	-	0	1021	1053	775	793	-
0	Jnſtitute	O	O	-	0	1064	1146	775	797	-
0	,	O	O	-	0	1064	1146	775	797	-
0	die	O	O	-	0	1162	1187	777	793	-
0	bieber	O	O	-	0	1205	1256	777	793	-
0	der	O	O	-	0	1274	1300	778	794	-
0	zoͤrderung	O	O	-	0	1311	1400	777	798	-
0	der	O	O	-	0	1417	1443	780	795	-
0	Fiick	O	O	-	0	1453	1493	778	799	-
0	zuch	O	O	-	0	1496	1527	778	799	-
0	und	O	O	-	0	936	967	797	812	-
0	der	O	O	-	0	977	1004	797	812	-
0	Aicherei	O	O	-	0	1014	1086	796	814	-
0	dienten	O	O	-	0	1097	1164	798	818	-
0	,	O	O	-	0	1097	1164	798	818	-
0	ſind	O	O	-	0	1175	1208	798	816	-
0	rerbilttich	O	O	-	0	1219	1307	798	817	-
0	juͤr	O	O	-	0	1324	1349	799	817	-
0	andere	O	O	-	0	1366	1422	800	815	-
0	Länder	O	O	-	0	1433	1493	799	817	-
0	gererden	O	O	-	0	1510	1528	805	820	-
0	.	O	O	-	0	936	1001	817	834	-
0	nan	O	O	-	0	1023	1156	817	835	-
0	Wunſchenzwert	O	O	-	0	1023	1156	817	835	-
0	iſt	O	O	-	0	1166	1184	818	835	-
0	eine	O	O	-	0	1191	1225	819	835	-
0	Berallgemeinerung	O	O	-	0	1233	1396	818	840	-
0	des	O	O	-	0	1406	1434	821	836	-
0	Unterricht	O	O	-	0	1441	1524	820	840	-
0	auf	O	O	-	0	935	962	838	857	-
0	dieſem	O	O	-	0	978	1032	838	855	-
0	(	O	O	-	0	1043	1114	839	858	-
0	zebtete	O	O	-	0	1043	1114	839	858	-
0	.	O	O	-	0	1043	1114	839	858	-
0	damit	O	O	-	0	1133	1181	839	856	-
0	die	O	O	-	0	1199	1222	840	855	-
0	überzeugung	O	O	-	0	1240	1349	839	859	-
0	in	O	O	-	0	1368	1384	840	856	-
0	immer	O	O	-	0	1403	1456	841	857	-
0	weiter	O	O	-	0	1473	1525	842	859	-
0	Kreite	O	O	-	0	934	986	858	876	-
0	drinzt	O	O	-	0	997	1055	859	879	-
0	,	O	O	-	0	997	1055	859	879	-
0	dan	O	O	-	0	1065	1096	859	877	-
0	Kiſche	O	O	-	0	1104	1152	858	877	-
0	ein	O	O	-	0	1162	1188	859	877	-
0	zefundes	O	O	-	0	1199	1272	859	880	-
0	und	O	O	-	0	1283	1315	862	877	-
0	billiges	O	O	-	0	1325	1387	860	881	-
0	Vollbnahrung	O	O	-	0	1394	1528	860	883	-
0	?	O	O	-	0	1394	1528	860	883	-
0	mittel	O	O	-	0	1394	1528	860	883	-
0	find	O	O	-	0	994	1032	879	897	-
0	.	O	O	-	0	994	1032	879	897	-
0	nan	O	O	-	0	1052	1118	880	899	-
0	(	O	O	-	0	1052	1118	880	899	-
0	Betrall	O	O	-	0	1052	1118	880	899	-
0	linta	O	O	-	0	1130	1181	880	899	-
0	.	O	O	-	0	1130	1181	880	899	-
0	)	O	O	-	0	1130	1181	880	899	-
0	nan	O	O	-	0	955	993	900	917	-
0	Abg	O	O	-	0	955	993	900	917	-
0	.	O	O	-	0	955	993	900	917	-
0	Hirt	O	O	-	0	1004	1048	900	919	-
0	(	O	O	-	0	1058	1111	900	919	-
0	konſ	O	O	-	0	1058	1111	900	919	-
0	.	O	O	-	0	1058	1111	900	919	-
0	)	O	O	-	0	1058	1111	900	919	-
0	kittet	O	O	-	0	1122	1167	901	917	-
0	um	O	O	-	0	1178	1203	905	918	-
0	eine	O	O	-	0	1215	1248	902	919	-
0	Lerderpelung	O	O	-	0	1258	1380	901	922	-
0	der	O	O	-	0	1396	1422	903	921	-
0	Mittel	O	O	-	0	1432	1490	903	921	-
0	tu	O	O	-	0	1506	1524	904	922	-
0	die	O	O	-	0	934	957	920	937	-
0	Winterichulen	O	O	-	0	968	1089	917	940	-
0	und	O	O	-	0	1100	1132	923	938	-
0	die	O	O	-	0	1143	1166	922	939	-
0	land	O	O	-	0	1178	1220	922	939	-
0	.	O	O	-	0	1178	1220	922	939	-
0	etichajtlichen	O	O	-	0	1178	1220	922	939	-
0	vauehaltungsjchule	I-ORG	O	-	0	1350	1473	924	946	-
0	im	O	O	-	0	934	954	942	958	-
0	naͤchiten	O	O	-	0	965	1033	942	961	-
0	ttat	O	O	-	0	1044	1087	942	959	-
0	.	O	O	-	0	1044	1087	942	959	-
0	nan	O	O	-	0	954	994	962	981	-
0	Abg	O	O	-	0	954	994	962	981	-
0	.	O	O	-	0	954	994	962	981	-
0	Dr	O	O	-	0	1017	1045	961	980	-
0	.	O	O	-	0	1017	1045	961	980	-
0	Lotichius	B-PER	O	Q96011	0	1064	1156	963	983	0.25
0	(	O	O	-	0	1173	1216	965	983	-
0	nl	O	O	-	0	1173	1216	965	983	-
0	.	O	O	-	0	1173	1216	965	983	-
0	)	O	O	-	0	1173	1216	965	983	-
0	:	O	O	-	0	1173	1216	965	983	-
0	Wir	O	O	-	0	1244	1280	964	983	-
0	baten	O	O	-	0	1300	1350	965	983	-
0	ſeiner	O	O	-	0	1371	1420	966	984	-
0	Zeit	O	O	-	0	1436	1471	966	986	-
0	eine	O	O	-	0	1487	1521	967	984	-
0	Geietzentwuri	O	O	-	0	934	1053	983	1003	-
0	angenemmen	O	O	-	0	1070	1187	987	1004	-
0	,	O	O	-	0	1070	1187	987	1004	-
0	der	O	O	-	0	1206	1231	986	1002	-
0	das	O	O	-	0	1250	1278	987	1002	-
0	landtiche	O	O	-	0	1290	1363	987	1006	-
0	zortbildungbichulweien	O	O	-	0	1375	1525	987	1008	-
0	in	O	O	-	0	999	1016	1003	1020	-
0	der	O	O	-	0	1034	1060	1005	1021	-
0	Provinz	O	O	-	0	1070	1140	1005	1024	-
0	Heſſen⸗	B-LOC	O	Q1199|Q693356|Q529605	0	1151	1206	1006	1025	0.57,0.48,0.16
0	Naſſau	O	O	-	0	1151	1206	1006	1025	-
0	regeit	O	O	-	0	1290	1343	1009	1026	-
0	.	O	O	-	0	1290	1343	1009	1026	-
0	nan	O	O	-	0	1365	1405	1008	1025	-
0	ach	O	O	-	0	1365	1405	1008	1025	-
0	dieſem	O	O	-	0	1416	1469	1008	1026	-
0	Geie	O	O	-	0	1481	1520	1008	1026	-
0	kuͤnnen	O	O	-	0	934	993	1024	1041	-
0	durch	O	O	-	0	1011	1054	1025	1043	-
0	Ortzitatut	O	O	-	0	1072	1161	1025	1043	-
0	zetteiltungrzichulen	O	O	-	0	1180	1350	1026	1047	-
0	ebliaateriich	O	O	-	0	1374	1479	1029	1047	-
0	einaefuhrt	O	O	-	0	1501	1525	1028	1045	-
0	werden	O	O	-	0	1006	1071	1046	1064	-
0	,	O	O	-	0	1006	1071	1046	1064	-
0	und	O	O	-	0	1083	1114	1048	1063	-
0	es	O	O	-	0	1125	1143	1048	1063	-
0	in	O	O	-	0	1154	1171	1047	1064	-
0	auch	O	O	-	0	1183	1218	1047	1064	-
0	miotzedefien	O	O	-	0	1229	1337	1047	1068	-
0	eine	O	O	-	0	1348	1381	1049	1065	-
0	greße	O	O	-	0	1389	1436	1049	1068	-
0	Reibe	O	O	-	0	1444	1493	1049	1066	-
0	re	O	O	-	0	1500	1519	1052	1066	-
0	Fortbildungaſchulen	O	O	-	0	934	1104	1065	1086	-
0	einzerichtet	O	O	-	0	1114	1210	1067	1087	-
0	worden	O	O	-	0	1221	1287	1070	1084	-
0	.	O	O	-	0	1221	1287	1070	1084	-
0	nan	O	O	-	0	1308	1334	1069	1085	-
0	Es	O	O	-	0	1308	1334	1069	1085	-
0	fönnte	O	O	-	0	1345	1400	1069	1086	-
0	aver	O	O	-	0	1410	1447	1071	1087	-
0	in	O	O	-	0	1457	1474	1070	1086	-
0	dieſe	O	O	-	0	1485	1524	1070	1087	-
0	Beziebung	O	O	-	0	933	1022	1086	1107	-
0	noch	O	O	-	0	1039	1075	1087	1106	-
0	vielmehr	O	O	-	0	1090	1165	1087	1105	-
0	geicheben	O	O	-	0	1180	1263	1089	1108	-
0	.	O	O	-	0	1180	1263	1089	1108	-
0	nan	O	O	-	0	1283	1330	1088	1109	-
0	TDazu	O	O	-	0	1283	1330	1088	1109	-
0	munen	O	O	-	0	1341	1399	1089	1107	-
0	wir	O	O	-	0	1409	1438	1090	1106	-
0	aber	O	O	-	0	1449	1485	1091	1106	-
0	ve	O	O	-	0	1496	1515	1093	1106	-
0	Staate	O	O	-	0	933	993	1106	1124	-
0	Zuwendungen	O	O	-	0	1003	1124	1106	1129	-
0	beanipruchen	O	O	-	0	1141	1256	1108	1128	-
0	,	O	O	-	0	1141	1256	1108	1128	-
0	und	O	O	-	0	1273	1305	1110	1126	-
0	ich	O	O	-	0	1322	1342	1110	1127	-
0	bitte	O	O	-	0	1353	1391	1110	1126	-
0	die	O	O	-	0	1402	1426	1110	1127	-
0	Regierung	O	O	-	0	1436	1526	1109	1131	-
0	im	O	O	-	0	933	953	1127	1143	-
0	naͤchſten	O	O	-	0	972	1040	1127	1146	-
0	Jahre	O	O	-	0	1050	1102	1128	1147	-
0	fuͤr	O	O	-	0	1118	1144	1128	1147	-
0	eine	O	O	-	0	1161	1196	1129	1146	-
0	bedeutende	O	O	-	0	1212	1305	1130	1146	-
0	Erhoͤhung	O	O	-	0	1316	1404	1130	1151	-
0	der	O	O	-	0	1418	1444	1131	1147	-
0	zur	O	O	-	0	1454	1481	1134	1151	-
0	Berfügung	O	O	-	0	1492	1525	1130	1149	-
0	ſtebenden	O	O	-	0	1002	1082	1147	1165	-
0	Mittel	O	O	-	0	1093	1149	1148	1166	-
0	zu	O	O	-	0	1160	1178	1153	1170	-
0	ſorgen	O	O	-	0	1188	1248	1150	1170	-
0	.	O	O	-	0	1188	1248	1150	1170	-
0	nan	O	O	-	0	1268	1347	1150	1170	-
0	GBeifal	O	O	-	0	1268	1347	1150	1170	-
0	.	O	O	-	0	1268	1347	1150	1170	-
0	)	O	O	-	0	1268	1347	1150	1170	-
0	nan	O	O	-	0	952	992	1168	1188	-
0	Abg	O	O	-	0	952	992	1168	1188	-
0	.	O	O	-	0	952	992	1168	1188	-
0	Dr	O	O	-	0	1003	1033	1168	1186	-
0	.	O	O	-	0	1003	1033	1168	1186	-
0	Dahlem	O	O	-	0	1044	1124	1168	1187	-
0	(	O	O	-	0	1141	1173	1169	1190	-
0	Z	O	O	-	0	1141	1173	1169	1190	-
0	.	O	O	-	0	1141	1173	1169	1190	-
0	)	O	O	-	0	1141	1173	1169	1190	-
0	bittet	O	O	-	0	1190	1240	1170	1190	-
0	.	O	O	-	0	1190	1240	1170	1190	-
0	die	O	O	-	0	1257	1281	1171	1187	-
0	Rebenveredlungtanſtalt	O	O	-	0	1291	1497	1171	1191	-
0	in	O	O	-	0	1514	1519	1172	1188	-
0	Geiſenheim	B-LOC	O	Q558516	0	933	1031	1188	1208	0.71
0	reicher	O	O	-	0	1042	1096	1190	1209	-
0	zu	O	O	-	0	1106	1124	1194	1211	-
0	dotieren	O	O	-	0	1136	1205	1190	1208	-
0	als	O	O	-	0	1215	1241	1191	1208	-
0	disher	O	O	-	0	1251	1305	1191	1211	-
0	und	O	O	-	0	1315	1347	1193	1208	-
0	verlangt	O	O	-	0	1357	1429	1192	1213	-
0	eine	O	O	-	0	1439	1474	1193	1209	-
0	ſiarl	O	O	-	0	1484	1522	1193	1213	-
0	Vermehrung	O	O	-	0	932	1039	1209	1230	-
0	der	O	O	-	0	1051	1077	1211	1227	-
0	Obſtbankurſe	O	O	-	0	1087	1199	1209	1231	-
0	in	O	O	-	0	1211	1227	1211	1228	-
0	Heſſen⸗	O	O	-	0	1237	1364	1211	1231	-
0	Naſſau	O	O	-	0	1237	1364	1211	1231	-
0	.	O	O	-	0	1237	1364	1211	1231	-
0	nan	O	O	-	0	952	991	1230	1250	-
0	Abg	O	O	-	0	952	991	1230	1250	-
0	.	O	O	-	0	952	991	1230	1250	-
0	Glattfelter	B-PER	O	-	0	1002	1112	1230	1249	-
0	(	O	O	-	0	1123	1155	1231	1251	-
0	Z	O	O	-	0	1123	1155	1231	1251	-
0	.	O	O	-	0	1123	1155	1231	1251	-
0	)	O	O	-	0	1123	1155	1231	1251	-
0	empfiebit	O	O	-	0	1169	1249	1231	1252	-
0	die	O	O	-	0	1264	1288	1233	1249	-
0	Bermehrung	O	O	-	0	1301	1409	1233	1255	-
0	der	O	O	-	0	1425	1452	1234	1251	-
0	Winterſchulen	O	O	-	0	1462	1525	1233	1252	-
0	und	O	O	-	0	1000	1032	1252	1268	-
0	der	O	O	-	0	1043	1069	1252	1268	-
0	laͤndlichen	O	O	-	0	1080	1165	1251	1269	-
0	Fortbildungsſchulen	O	O	-	0	1175	1287	1252	1272	-
0	.	O	O	-	0	1290	1352	1253	1272	-
0	nan	O	O	-	0	951	1025	1271	1290	-
0	Miniſter	O	O	-	0	951	1025	1271	1290	-
0	v	B-PER	O	-	0	1035	1055	1274	1288	-
0	.	O	O	-	0	1035	1055	1274	1288	-
0	Podbielski	I-PER	O	Q71757|Q75094|Q202766	0	1066	1184	1271	1292	0.69,0.17,0.13
0	:	O	O	-	0	1066	1184	1271	1292	-
0	Bei	O	O	-	0	1203	1236	1272	1290	-
0	dem	O	O	-	0	1253	1287	1274	1290	-
0	Wunſche	O	O	-	0	1297	1377	1274	1294	-
0	,	O	O	-	0	1297	1377	1274	1294	-
0	die	O	O	-	0	1394	1419	1274	1292	-
0	Unſtalt	O	O	-	0	1429	1496	1274	1295	-
0	,	O	O	-	0	1429	1496	1274	1295	-
0	di	O	O	-	0	1506	1521	1275	1293	-
0	wir	O	O	-	0	931	959	1292	1308	-
0	am	O	O	-	0	969	995	1296	1309	-
0	Müggelſee	O	O	-	0	1006	1118	1291	1312	-
0	planen	O	O	-	0	1134	1197	1293	1313	-
0	,	O	O	-	0	1134	1197	1293	1313	-
0	nach	O	O	-	0	1212	1249	1294	1312	-
0	Plön	B-LOC	O	Q497060|Q314461	0	1259	1302	1293	1312	0.82,0.11
0	zu	O	O	-	0	1320	1338	1299	1314	-
0	verlegen	O	O	-	0	1356	1432	1295	1315	-
0	,	O	O	-	0	1356	1432	1295	1315	-
0	zeigt	O	O	-	0	1450	1488	1297	1315	-
0	ſi	O	O	-	0	1504	1514	1296	1315	-
0	wieder	O	O	-	0	931	992	1312	1333	-
0	,	O	O	-	0	931	992	1312	1333	-
0	was	O	O	-	0	1002	1037	1314	1329	-
0	wir	O	O	-	0	1048	1077	1313	1330	-
0	immer	O	O	-	0	1087	1141	1313	1330	-
0	ſehen	O	O	-	0	1151	1203	1314	1332	-
0	:	O	O	-	0	1151	1203	1314	1332	-
0	Wenn	O	O	-	0	1224	1276	1314	1331	-
0	eine	O	O	-	0	1294	1328	1315	1332	-
0	Hochſchulprofeſur	O	O	-	0	1340	1497	1315	1335	-
0	errichtet	O	O	-	0	1507	1523	1321	1333	-
0	werden	O	O	-	0	992	1052	1334	1350	-
0	ſoll	O	O	-	0	1063	1096	1333	1353	-
0	,	O	O	-	0	1063	1096	1333	1353	-
0	jo	O	O	-	0	1106	1122	1334	1353	-
0	glaubt	O	O	-	0	1140	1195	1334	1355	-
0	ſich	O	O	-	0	1213	1239	1334	1354	-
0	ieder	O	O	-	0	1250	1291	1335	1355	-
0	im	O	O	-	0	1306	1328	1336	1352	-
0	Lande	O	O	-	0	1338	1390	1335	1353	-
0	berechtigt	O	O	-	0	1400	1485	1337	1357	-
0	,	O	O	-	0	1400	1485	1337	1357	-
0	ein	O	O	-	0	1496	1520	1337	1353	-
0	derartige	O	O	-	0	930	1006	1353	1374	-
0	Brofefiur	O	O	-	0	1013	1094	1353	1373	-
0	fuͤr	O	O	-	0	1111	1136	1355	1372	-
0	jeine	O	O	-	0	1147	1187	1355	1374	-
0	Gegend	O	O	-	0	1194	1260	1355	1376	-
0	auch	O	O	-	0	1270	1306	1356	1375	-
0	fordern	O	O	-	0	1317	1380	1356	1374	-
0	zu	O	O	-	0	1392	1409	1361	1377	-
0	muffen	O	O	-	0	1421	1482	1357	1377	-
0	.	O	O	-	0	1421	1482	1357	1377	-
0	nan	O	O	-	0	1503	1518	1357	1375	-
0	E	O	O	-	0	1503	1518	1357	1375	-
0	iſt	O	O	-	0	930	948	1373	1391	-
0	gut	O	O	-	0	958	992	1375	1395	-
0	.	O	O	-	0	958	992	1375	1395	-
0	wenn	O	O	-	0	1002	1047	1377	1391	-
0	wir	O	O	-	0	1058	1087	1375	1391	-
0	hier	O	O	-	0	1097	1131	1375	1391	-
0	mal	O	O	-	0	1140	1172	1375	1391	-
0	zunaͤchſt	O	O	-	0	1190	1257	1375	1396	-
0	einen	O	O	-	0	1274	1319	1377	1393	-
0	Berfuch	O	O	-	0	1330	1396	1377	1396	-
0	machen	O	O	-	0	1411	1476	1378	1396	-
0	.	O	O	-	0	1411	1476	1378	1396	-
0	nan	O	O	-	0	1497	1520	1378	1395	-
0	Di	O	O	-	0	1497	1520	1378	1395	-
0	verhandenen	O	O	-	0	930	1039	1394	1413	-
